Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2360,Peppa Pig: The Game,DS,2008,Misc,Pinnacle,0,0.82,0,0.06,0.88
2361,Michael Jackson: The Experience,X360,2011,Misc,Ubisoft,0.62,0.2,0,0.07,0.88
2362,Ghostbusters: The Video Game,Wii,2009,Action,Atari,0.6,0.21,0,0.08,0.88
2363,Rock Band 3,X360,2010,Misc,MTV Games,0.73,0.1,0,0.06,0.88
2364,Resident Evil: Revelations,3DS,2012,Action,Capcom,0.3,0.22,0.3,0.05,0.88
2365,NBA 2K6,PS2,2005,Action,Take-Two Interactive,0.43,0.34,0,0.11,0.88
2366,Buzz! The Mega Quiz,PS2,2007,Misc,Sony Computer Entertainment,0.32,0.06,0,0.5,0.88
2367,Endless Ocean: Blue World,Wii,2009,Simulation,Nintendo,0.47,0.22,0.12,0.07,0.88
2368,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996,Shooter,CTO SpA,0.49,0.33,0,0.06,0.88
2369,Just Cause 3,XOne,2015,Action,Square Enix,0.42,0.38,0,0.07,0.88
2370,Metal Gear Ac!d,PSP,2004,Strategy,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.88
2371,Cooking Mama: World Kitchen,Wii,2008,Simulation,505 Games,0.51,0.28,0.01,0.08,0.88
2372,Tekken Tag Tournament 2,PS3,2012,Fighting,Namco Bandai Games,0.28,0.33,0.13,0.14,0.88
2373,ESPN NHL 2K5,PS2,2004,Sports,Global Star,0.43,0.33,0,0.11,0.88
2374,GRID,X360,2008,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88
2375,Phantasy Star Portable 2,PSP,2009,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.88
2376,Crimson Skies: High Road to Revenge,XB,2003,Simulation,Microsoft Game Studios,0.65,0.19,0,0.03,0.87
2377,Spec Ops: Ranger Elite,PS,2001,Shooter,TalonSoft,0.49,0.33,0,0.06,0.87
2378,Gex,PS,1995,Platform,Crystal Dynamics,0.49,0.33,0,0.06,0.87
2379,NBA 2K14,XOne,2013,Sports,Take-Two Interactive,0.7,0.11,0,0.06,0.87
2380,DiRT,X360,2007,Racing,Codemasters,0.38,0.4,0,0.09,0.87
2381,Derby Stallion II,SNES,1994,Sports,ASCII Entertainment,0,0,0.87,0,0.87
2382,Gold's Gym: Dance Workout,Wii,2010,Sports,Ubisoft,0.71,0.11,0,0.06,0.87
2383,Red Faction: Guerrilla,X360,2009,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2384,Tom Clancy's Ghost Recon: Island Thunder,XB,2003,Shooter,Ubisoft,0.61,0.24,0,0.03,0.87
2385,Mercenaries 2: World in Flames,PS3,2008,Shooter,Electronic Arts,0.29,0.4,0.02,0.16,0.87
2386,Need for Speed: V-Rally,PS,1997,Racing,Infogrames,0.43,0.29,0.09,0.06,0.87
2387,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix,0.73,0.03,0,0.12,0.87
2388,Pictionary,Wii,2010,Puzzle,THQ,0.61,0.19,0,0.07,0.87
2389,NCAA Football 13,PS3,2012,Action,Electronic Arts,0.82,0,0,0.06,0.87
2390,Kingdoms of Amalur: Reckoning,PS3,2012,Role-Playing,Electronic Arts,0.37,0.3,0.09,0.11,0.87
2391,NFL GameDay '97,PS,1996,Sports,Sony Computer Entertainment,0.48,0.33,0,0.06,0.87
2392,Beijing 2008,PS3,2008,Sports,Sega,0.14,0.54,0.01,0.18,0.87
2393,The House of the Dead: Overkill,Wii,2009,Shooter,Sega,0.46,0.31,0.02,0.09,0.87
2394,Tony Hawk's Project 8,PS2,2006,Sports,Activision,0.72,0.03,0,0.12,0.87
2395,Injustice: Gods Among Us,PS4,2013,Fighting,Warner Bros. Interactive Entertainment,0.46,0.29,0,0.12,0.87
2396,NHL 2000,PS,1998,Sports,Electronic Arts,0.48,0.33,0,0.06,0.87
2397,Buzz! Master Quiz,PSP,2008,Misc,Sony Computer Entertainment,0.2,0.44,0,0.23,0.87
2398,Brothers in Arms: Hell's Highway,X360,2008,Shooter,Ubisoft,0.47,0.31,0,0.09,0.87
2399,Fight Night Round 2,PS2,2005,Fighting,Electronic Arts,0.72,0.03,0,0.12,0.87
2400,Wizards of Waverly Place,DS,2009,Misc,Disney Interactive Studios,0.59,0.2,0,0.08,0.87
2401,Scooby-Doo! First Frights,DS,2009,Action,Warner Bros. Interactive Entertainment,0.63,0.17,0,0.07,0.87
2402,Conflict: Desert Storm,XB,2002,Shooter,SCi,0.48,0.37,0,0.02,0.87
2403,Triple Play 2002,PS2,2002,Sports,Electronic Arts,0.43,0.33,0,0.11,0.87
2404,Vagrant Story,PS,2000,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87
2405,Lemmings,PSP,2006,Puzzle,Sony Computer Entertainment,0.12,0.52,0,0.23,0.87
2406,Warriors Orochi,PS2,2007,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87
2407,Guitar Hero: Warriors of Rock,X360,2010,Misc,Activision,0.47,0.32,0,0.08,0.87
2408,Enduro,2600,1982,Misc,Quelle,0.81,0.05,0,0.01,0.87
2409,Tales of Xillia 2,PS3,2012,Role-Playing,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87
2410,SingStar '90s,PS2,2007,Misc,Sony Computer Entertainment,0.1,0.59,0,0.18,0.87
2411,Monster Strike 3DS,3DS,2015,Action,"mixi, Inc",0,0,0.86,0,0.86
2412,Tomb Raider: Anniversary,Wii,2007,Action,Eidos Interactive,0.12,0.63,0,0.11,0.86
2413,Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
2414,Darksiders II,PS3,2012,Action,THQ,0.35,0.37,0.01,0.14,0.86
2415,Ghostbusters: The Video Game,PS3,2009,Action,Sony Computer Entertainment,0.34,0.37,0,0.15,0.86
2416,The World Ends With You,DS,2007,Role-Playing,Square Enix,0.54,0.06,0.21,0.05,0.86
2417,The Lord of the Rings: War in the North,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.25,0.45,0.01,0.15,0.86
2418,Rocky,PS2,2002,Fighting,Rage Software,0.42,0.33,0,0.11,0.86
2419,Dragon Quest VIII: Journey of the Cursed King,3DS,2015,Role-Playing,Square Enix,0,0,0.86,0,0.86
2420,Ford Racing,PS,2001,Racing,Empire Interactive,0.48,0.33,0,0.06,0.86
2421,Madden Football 64,N64,1997,Sports,Electronic Arts,0.81,0.04,0,0.01,0.86
2422,MLB 99,PS,1998,Sports,Sony Computer Entertainment,0.48,0.32,0,0.06,0.86
2423,Dragon Ball Z: Burst Limit,PS3,2008,Fighting,Atari,0.22,0.34,0.18,0.12,0.86
2424,The Lord of the Rings: War in the North,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.52,0.26,0,0.08,0.86
2425,The Legendary Starfy,DS,2008,Platform,Nintendo,0.61,0,0.2,0.05,0.86
2426,2010 FIFA World Cup South Africa,X360,2010,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2427,Dynasty Warriors 4: Xtreme Legends,PS2,2003,Action,Tecmo Koei,0.17,0.13,0.51,0.04,0.86
2428,Ninja Gaiden Sigma 2,PS3,2009,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86
2429,Forza Horizon 2,X360,2014,Racing,Microsoft Game Studios,0.35,0.43,0,0.07,0.85
2430,Skate 2,PS3,2009,Sports,Electronic Arts,0.46,0.26,0.01,0.12,0.85
2431,FIFA Soccer 08,DS,2007,Sports,Electronic Arts,0.1,0.65,0,0.11,0.85
2432,Army Men: Air Attack,PS,1999,Action,3DO,0.47,0.32,0,0.06,0.85
2433,Need for Speed: Nitro,Wii,2009,Racing,Electronic Arts,0.46,0.31,0,0.08,0.85
2434,Madden NFL 09 All-Play,Wii,2008,Sports,Electronic Arts,0.78,0.01,0,0.07,0.85
2435,NBA 2K8,X360,2007,Sports,Take-Two Interactive,0.79,0,0,0.07,0.85
2436,Far Cry: Primal,XOne,2016,Action,Ubisoft,0.46,0.32,0,0.07,0.85
2437,Street Fighter Alpha 2,PS,1996,Fighting,Virgin Interactive,0.14,0.09,0.57,0.06,0.85
2438,Tiger Woods PGA Tour 2005,XB,2004,Sports,Electronic Arts,0.64,0.18,0,0.03,0.85
2439,Army of Two: The 40th Day,PS3,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2440,Blazing Angels: Squadrons of WWII,Wii,2007,Simulation,Ubisoft,0.74,0.04,0,0.06,0.85
2441,Castlevania III: Dracula's Curse,NES,1989,Platform,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85
2442,Harry Potter and the Order of the Phoenix,DS,2007,Action,Electronic Arts,0.28,0.47,0,0.1,0.85
2443,Rampage World Tour,PS,1997,Action,GT Interactive,0.47,0.32,0,0.06,0.85
2444,Burnout Legends,PSP,2005,Racing,Electronic Arts,0.7,0.06,0,0.09,0.85
2445,WWE 2K15,PS3,2014,Sports,Take-Two Interactive,0.36,0.35,0,0.14,0.85
2446,Overwatch,XOne,2016,Shooter,Activision,0.52,0.25,0,0.08,0.85
2447,Ratatouille,PS2,2007,Action,THQ,0.31,0,0,0.53,0.85
2448,NFL GameDay,PS,1995,Sports,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85
2449,Burnout 2: Point of Impact,PS2,2002,Racing,Acclaim Entertainment,0.42,0.32,0,0.11,0.85
2450,Kirby: Planet Robobot,3DS,2016,Action,Nintendo,0.26,0.1,0.44,0.04,0.85
2451,Street Fighter EX3,PS2,2000,Fighting,Virgin Interactive,0.32,0.25,0.2,0.08,0.85
2452,Karaoke Revolution Glee,Wii,2010,Misc,Konami Digital Entertainment,0.52,0.25,0,0.07,0.85
2453,Sniper Elite V2,X360,2012,Shooter,505 Games,0.46,0.29,0.02,0.07,0.85
2454,Thief (2014),PS4,2014,Action,Square Enix,0.28,0.37,0.03,0.16,0.84
2455,Spider-Man 2,GC,2004,Action,Activision,0.65,0.17,0,0.02,0.84
2456,Golden Sun: Dark Dawn,DS,2010,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,0.84
2457,Tiger Woods PGA Tour 11,PS3,2010,Sports,Electronic Arts,0.37,0.34,0,0.13,0.84
2458,Devil May Cry HD Collection,PS3,2012,Action,Capcom,0.42,0.21,0.11,0.1,0.84
2459,MLB 16: The Show,PS4,2016,Action,Sony Computer Entertainment,0.68,0,0,0.16,0.84
2460,NBA 2K10,PS3,2009,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2461,Xenoblade Chronicles X,WiiU,2015,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,0.84
2462,Petz Dogz Fashion,DS,2008,Simulation,Ubisoft,0.46,0.3,0,0.09,0.84
2463,The Incredibles,GC,2004,Action,THQ,0.65,0.17,0,0.02,0.84
2464,NCAA Football 11,PS3,2010,Sports,Electronic Arts,0.79,0,0,0.06,0.84
2465,Dragon Age II,PS3,2011,Action,Electronic Arts,0.4,0.27,0.05,0.12,0.84
2466,ATV Quad Power Racing 2,PS2,2003,Racing,Acclaim Entertainment,0.41,0.32,0,0.11,0.84
2467,Harvest Moon: Tree of Tranquility,Wii,2007,Simulation,Rising Star Games,0.69,0.03,0.06,0.06,0.84
2468,Final Fantasy,NES,1987,Role-Playing,SquareSoft,0.32,0,0.52,0,0.84
2469,Street Fighter X Tekken,PS3,2012,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
2470,Rocket Power: Team Rocket Rescue,PS,2001,Sports,THQ,0.47,0.32,0,0.05,0.84
2471,Duke Nukem Forever,X360,2011,Shooter,Take-Two Interactive,0.52,0.25,0,0.07,0.84
2472,Big Mutha Truckers,PS2,2002,Racing,Empire Interactive,0.41,0.32,0,0.11,0.84
2473,Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,0.36,0.32,0.03,0.14,0.84
2474,Rogue Galaxy,PS2,2005,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
2475,ESPN College Hoops 2K5,PS2,2004,Sports,Sega,0.41,0.32,0,0.11,0.84
2476,Metroid: Zero Mission,GBA,2004,Adventure,Nintendo,0.6,0.22,0,0.01,0.84
2477,FIFA 15,PSV,2014,Sports,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2478,Time Crisis 4,PS3,2007,Shooter,Namco Bandai Games,0.32,0.33,0.05,0.14,0.84
2479,Ben 10: Protector of Earth,PS2,2007,Action,D3Publisher,0.09,0,0,0.74,0.84
2480,Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
2481,Q*bert,PS,1999,Puzzle,Atari,0.46,0.32,0,0.05,0.84
2482,WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,THQ,0.44,0.31,0,0.08,0.83
2483,Ace Combat 3: Electrosphere,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
2484,Dynasty Warriors 2,PS2,2000,Action,THQ,0.24,0.19,0.34,0.06,0.83
2485,Battle of Giants: Dinosaurs,DS,2008,Strategy,Ubisoft,0.38,0.37,0,0.09,0.83
2486,Madden NFL 07,PSP,N/A,Sports,Unknown,0.77,0.03,0,0.04,0.83
2487,Lizzie McGuire 2: Lizzie Diaries,GBA,2004,Action,Disney Interactive Studios,0.6,0.22,0,0.01,0.83
2488,Borderlands 2,PSV,2014,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83
2489,FIFA Soccer World Championship,PS2,2000,Sports,Electronic Arts,0.27,0.21,0.28,0.07,0.83
2490,Brute Force,XB,2003,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83
2491,Dance Central 3,X360,2012,Misc,Microsoft Game Studios,0.57,0.2,0,0.06,0.83
2492,Yu-Gi-Oh! Dark Duel Stories,GB,2000,Misc,Konami Digital Entertainment,0,0,0.83,0,0.83
2493,The Game of Life,PS,1998,Misc,Unknown,0.46,0.31,0,0.05,0.83
2494,Mega Man Legends,PS,1997,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83
2495,NCAA Football 12,PS3,2011,Sports,Electronic Arts,0.78,0,0,0.05,0.83
2496,Sly 3: Honor Among Thieves,PS2,2005,Platform,Sony Computer Entertainment,0.69,0.03,0,0.11,0.83
2497,The Price is Right,Wii,2008,Misc,Ubisoft,0.77,0,0,0.06,0.83
2498,Sid Meier's Civilization Revolution,X360,2008,Strategy,Take-Two Interactive,0.58,0.17,0,0.07,0.83
2499,MLB SlugFest 20-03,PS2,N/A,Sports,Unknown,0.41,0.32,0,0.11,0.83
2500,I Spy: Fun House,DS,2007,Puzzle,Scholastic Inc.,0.77,0,0,0.06,0.83
2501,The Amazing Spider-Man (Console Version),PS3,2012,Action,Activision,0.31,0.37,0,0.14,0.83
2502,Dragon Ball: Raging Blast 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
2503,MediEvil,PS,1998,Platform,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83
2504,Casper,PS,1996,Adventure,Interplay,0.46,0.31,0,0.05,0.83
2505,Deca Sports 2,Wii,2009,Sports,Hudson Soft,0.33,0.34,0.09,0.07,0.82
2506,James Bond 007: Nightfire,XB,2002,Shooter,Electronic Arts,0.58,0.22,0,0.03,0.82
2507,Madden NFL 17,XOne,2016,Sports,Electronic Arts,0.72,0.02,0,0.09,0.82
2508,Tony Hawk's Underground 2 Remix,PSP,2005,Sports,Activision,0.46,0.21,0,0.15,0.82
2509,Tony Hawk's Pro Skater 3,GC,2001,Sports,Activision,0.64,0.17,0,0.02,0.82
2510,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0,0.11,0.82
2511,Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,LucasArts,0.44,0.3,0,0.08,0.82
2512,DJ Hero 2,X360,2010,Misc,Activision,0.64,0.12,0,0.06,0.82
2513,Street Fighter V,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82
2514,Need for Speed: Hot Pursuit 2,XB,2002,Racing,Electronic Arts,0.68,0.11,0,0.03,0.82
2515,Clu Clu Land,NES,1984,Puzzle,Nintendo,0.42,0.1,0.28,0.02,0.82
2516,Killer Instinct Gold,N64,1996,Fighting,Nintendo,0.61,0.19,0,0.01,0.82
2517,Amped: Freestyle Snowboarding,XB,2001,Sports,Microsoft Game Studios,0.69,0.11,0,0.02,0.82
2518,Custer's Revenge,2600,1981,Action,Mystique,0.76,0.05,0,0.01,0.82
2519,MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.82
2520,DmC: Devil May Cry,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82
2521,Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82
2522,Rocket Power: Beach Bandits,PS2,2002,Platform,THQ,0.4,0.31,0,0.1,0.82
2523,Guitar Hero: Warriors of Rock,PS3,2010,Misc,Activision,0.33,0.35,0,0.14,0.82
2524,Hasbro Family Game Night 3,Wii,2010,Misc,Electronic Arts,0.47,0.28,0,0.07,0.82
2525,Madden NFL 16,PS3,2015,Sports,Electronic Arts,0.56,0.11,0,0.15,0.82
2526,Stranglehold,X360,2007,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82
2527,Imagine: Rock Star,DS,2008,Simulation,Ubisoft,0.4,0.33,0,0.09,0.82
2528,Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82
2529,SingStar Vol. 2,PS3,2008,Misc,Sony Computer Entertainment,0.29,0.4,0,0.13,0.82
2530,Shaun White Snowboarding,X360,N/A,Sports,Ubisoft,0.48,0.26,0,0.08,0.82
2531,Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.62,0.13,0,0.07,0.82
2532,Twisted Metal (2012),PS3,2012,Action,Sony Computer Entertainment,0.67,0.07,0,0.07,0.82
2533,Dragon Warrior III,GB,2000,Role-Playing,Enix Corporation,0,0,0.81,0,0.81
2534,Disney's The Little Mermaid: Ariel's Undersea Adventure,DS,2006,Action,Disney Interactive Studios,0.73,0.03,0,0.06,0.81
2535,Ready 2 Rumble Boxing: Round 2,PS2,2000,Fighting,Midway Games,0.4,0.31,0,0.1,0.81
2536,Kamaitachi no Yoru,SNES,1994,Adventure,ChunSoft,0,0,0.81,0,0.81
2537,Patapon,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.17,0.81
2538,Tales of Destiny II,PS,2000,Role-Playing,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81
2539,Super Bomberman 2,SNES,1994,Puzzle,Hudson Soft,0,0,0.81,0,0.81
2540,NASCAR 2001,PS,2000,Racing,Electronic Arts,0.45,0.31,0,0.05,0.81
2541,EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,0.77,0,0,0.05,0.81
2542,The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0.63,0.16,0,0.02,0.81
2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.76,0.05,0.81
2544,Guitar Hero Live,PS4,2015,Misc,Activision,0.32,0.35,0,0.13,0.81
2545,Valkyrie Profile,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81
2546,Final Fantasy Type-0,PSP,2011,Role-Playing,Unknown,0,0,0.81,0,0.81
2547,Pro Evolution Soccer 2010,X360,2009,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81
2548,Army Men: Sarge's Heroes,N64,1999,Action,3DO,0.68,0.12,0,0.01,0.81
2549,Mega Man,NES,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81
2550,Tom Clancy's Rainbow Six 3,PS2,2004,Shooter,Ubisoft,0.4,0.31,0,0.1,0.81
2551,Lego Batman 3: Beyond Gotham,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0,0.13,0.81
2552,EarthBound,SNES,1994,Role-Playing,Nintendo,0,0,0.81,0,0.81
2553,DiRT 2,X360,2009,Racing,Codemasters,0.32,0.4,0,0.09,0.81
2554,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81
2555,The Next Tetris,PS,1998,Puzzle,Atari,0.45,0.31,0,0.05,0.81
2556,Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.43,0.3,0.01,0.07,0.81
2557,NCAA Football 10,PS3,2009,Sports,Electronic Arts,0.75,0,0,0.06,0.81
2558,Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.81
2559,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,1998,Sports,Konami Digital Entertainment,0,0,0.75,0.05,0.81
2560,Final Fantasy XI: Wings of the Goddess,PS2,2007,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81
2561,The Sims 2,PS2,2005,Simulation,Electronic Arts,0.67,0.03,0,0.11,0.81
2562,Guitar Hero: Metallica,X360,2009,Misc,Activision,0.52,0.21,0,0.07,0.81
2563,NCAA Football 14,PS3,2013,Sports,Electronic Arts,0.75,0,0,0.06,0.8
2564,MadWorld,Wii,2009,Action,Sega,0.46,0.25,0.02,0.07,0.8
2565,Fight Night Champion,X360,2011,Fighting,Electronic Arts,0.4,0.33,0,0.07,0.8
2566,Who wants to be a millionaire,PS,2000,Misc,Eidos Interactive,0.45,0.3,0,0.05,0.8
2567,Yakuza,PS2,2005,Action,Sega,0.03,0.02,0.74,0.01,0.8
2568,Star Wars Rogue Squadron III: Rebel Strike,GC,2003,Simulation,LucasArts,0.62,0.16,0,0.02,0.8
2569,ABBA: You Can Dance,Wii,2011,Misc,Ubisoft,0.19,0.5,0,0.11,0.8
2570,Moto Racer,PS,1997,Racing,Electronic Arts,0.45,0.3,0,0.05,0.8
2571,Hitman: Contracts,PS2,2004,Shooter,Eidos Interactive,0.39,0.31,0,0.1,0.8
2572,The Sims 2: Pets,PSP,2006,Simulation,Electronic Arts,0.19,0.39,0,0.22,0.8
2573,Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0.45,0.3,0,0.05,0.8
2574,Aliens: Colonial Marines,X360,2013,Shooter,Sega,0.36,0.37,0,0.07,0.8
2575,Pro Evolution Soccer 2010,PSP,2009,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2576,[Prototype 2],X360,2012,Action,Activision,0.48,0.25,0,0.07,0.8
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010,Racing,Sega,0.37,0.35,0,0.07,0.8
2578,Goldeneye 007: Reloaded,PS3,2011,Shooter,Activision,0.33,0.35,0,0.13,0.8
2579,NBA 2K16,PS3,2015,Sports,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8
2580,All Star Cheer Squad,Wii,2008,Sports,THQ,0.43,0.29,0,0.08,0.8
2581,The Sims 2: Castaway,PSP,2007,Simulation,Electronic Arts,0.08,0.46,0,0.25,0.8
2582,Prince of Persia: Warrior Within,XB,2004,Action,Ubisoft,0.48,0.28,0,0.04,0.8
2583,Dragon's Dogma,X360,2012,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8
2584,Darksiders II,X360,2012,Action,THQ,0.45,0.28,0,0.07,0.8
2585,Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8
2586,Rayman Raving Rabbids 2,DS,2007,Misc,Ubisoft,0.73,0.01,0,0.06,0.8
2587,Super Robot Taisen α,PS,2000,Strategy,Banpresto,0,0,0.75,0.05,0.8
2588,PES 2009: Pro Evolution Soccer,PSP,N/A,Sports,Konami Digital Entertainment,0.04,0.33,0.26,0.17,0.8
2589,Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0,0.02,0.8
2590,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0,0.06,0.8
2591,Band Hero,X360,2009,Misc,Activision,0.51,0.22,0,0.07,0.8
2592,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
2593,Tales of Destiny 2,PS2,2002,Role-Playing,Namco Bandai Games,0,0,0.8,0,0.8
2594,Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0,0,0.8,0,0.8
2595,Sniper: Ghost Warrior,PS3,2011,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8
2596,The Godfather II,X360,2009,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79
2597,pro evolution soccer 2011,PSP,2010,Sports,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2598,Alien,2600,1981,Action,20th Century Fox Video Games,0.74,0.04,0,0.01,0.79
2599,Dragon Ball Z: Budokai Tenkaichi 2,PS2,2006,Fighting,Atari,0.66,0.02,0,0.11,0.79
2600,The Walking Dead: Season One,PS3,2012,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79
2601,Rayman Origins,X360,2011,Platform,Ubisoft,0.38,0.34,0,0.08,0.79
2602,Guitar Hero: Aerosmith,PS2,2008,Misc,Activision,0.61,0,0,0.18,0.79
2603,Ridge Racer,PS,1994,Racing,Sony Computer Entertainment,0,0,0.74,0.05,0.79
2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0.42,0.03,0.3,0.04,0.79
2605,Harvest Moon: A Wonderful Life,GC,2003,Role-Playing,Ubisoft,0.61,0.16,0,0.02,0.79
2606,Momotarou Dentetsu 7,PS,1997,Simulation,Hudson Entertainment,0,0,0.74,0.05,0.79
2607,Invizimals,PSP,2009,Strategy,Sony Computer Entertainment,0.17,0.51,0,0.11,0.79
2608,Motocross Mania,PS,2001,Racing,Take-Two Interactive,0.44,0.3,0,0.05,0.79
2609,Tiger Woods PGA Tour 10,PS3,2009,Sports,Electronic Arts,0.42,0.25,0,0.12,0.79
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.62,0.11,0,0.07,0.79
2611,WCW Mayhem,N64,1999,Fighting,Electronic Arts,0.63,0.15,0,0.01,0.79
2612,Mega Man 5,NES,1992,Platform,Capcom,0.39,0.07,0.32,0.01,0.79
2613,Star Ocean: The Last Hope,X360,2009,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
2614,Dance Dance Revolution SuperNOVA 2,PS2,2007,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
2615,Armored Core 2,PS2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79
2616,Dragon Quest Monsters 2,3DS,2014,Role-Playing,Square Enix,0,0,0.79,0,0.79
2617,Ghost Squad,Wii,2007,Shooter,Sega,0.42,0.21,0.08,0.07,0.79
2618,Dead Island: Riptide,X360,2013,Action,Deep Silver,0.44,0.27,0.01,0.07,0.79
2619,Drawn to Life,DS,2007,Action,THQ,0.71,0.02,0,0.06,0.79
2620,Major League Baseball Featuring Ken Griffey Jr,N64,1998,Sports,Nintendo,0.75,0.03,0,0.01,0.79
2621,FIFA 12,Wii,2011,Sports,Electronic Arts,0.16,0.52,0,0.11,0.79
2622,Too Human,X360,2008,Role-Playing,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79
2623,Sid Meier's Civilization Revolution,PS3,2008,Strategy,Take-Two Interactive,0.49,0.19,0.01,0.1,0.79
2624,NCAA Football 08,PS2,2007,Sports,Electronic Arts,0.65,0.03,0,0.11,0.79
2625,FIFA Soccer 2004,XB,2003,Sports,Electronic Arts,0.24,0.49,0,0.05,0.79
